Time,medNND_px,meanNND_px,Treatment,Population,Sex,Day,Box,Diameter,medianNNDscaled_mm,meanNNDscaled_mm
495,33.658177,46.642617,1,2,1,1,2,475,6.3773388,8.837548484
525,50.881575,48.578424,1,2,1,1,2,475,9.640719474,9.204332968
555,30.479501,49.855643,1,2,1,1,2,475,5.775063347,9.446332358
585,44.467343,54.697362,1,2,1,1,2,475,8.425391305,10.36371069
615,43.908997,55.375054,1,2,1,1,2,475,8.319599432,10.49211549
645,36.189418,47.973011,1,2,1,1,2,475,6.856942358,9.089623137
675,46.173586,50.895288,1,2,1,1,2,475,8.748679453,9.643317726
705,36.545629,43.02047,1,2,1,1,2,475,6.924434968,8.151246947
735,54.570089,57.927501,1,2,1,1,2,475,10.33959581,10.97573703
765,43.028188,48.447659,1,2,1,1,2,475,8.152709305,9.179556442
795,67.147707,63.730479,1,2,1,1,2,475,12.72272343,12.07524865
825,50.658926,55.991441,1,2,1,1,2,475,9.598533347,10.60890461
855,61.04095,72.698089,1,2,1,1,2,475,11.56565368,13.77437476
885,44.4544,50.982169,1,2,1,1,2,475,8.422938947,9.659779389
915,73.375745,71.253878,1,2,1,1,2,475,13.90277274,13.50073478
945,40.304416,50.745519,1,2,1,1,2,475,7.636626189,9.614940442
975,45.396632,56.446558,1,2,1,1,2,475,8.601467116,10.69513731
1005,44.511236,52.395707,1,2,1,1,2,475,8.433707874,9.927607642
1035,33.507672,39.59325,1,2,1,1,2,475,6.348822063,7.501878947
1065,37.866414,48.574284,1,2,1,1,2,475,7.174688968,9.203548547
1095,41.677332,51.883783,1,2,1,1,2,475,7.896757642,9.830611516
1125,49.162994,58.93957,1,2,1,1,2,475,9.3150936,11.16749747
1155,31.62305,44.108415,1,2,1,1,2,475,5.991735789,8.357383895
1185,33.24154,47.727961,1,2,1,1,2,475,6.298397053,9.043192611
1215,32.685011,40.120927,1,2,1,1,2,475,6.192949453,7.601859853
1245,38.600518,52.622956,1,2,1,1,2,475,7.313782358,9.970665347
1275,56.181147,57.240686,1,2,1,1,2,475,10.64484891,10.84560366
1305,26.248809,50.615854,1,2,1,1,2,475,4.973458547,9.590372337
1335,30.265492,42.200331,1,2,1,1,2,475,5.734514274,7.995852189
1365,34.132096,46.729532,1,2,1,1,2,475,6.467133979,8.854016589
1395,49.699756,64.049685,1,2,1,1,2,475,9.416795874,12.13572979
1425,42.296572,58.351887,1,2,1,1,2,475,8.014087326,11.05614701
1455,49.124146,57.187868,1,2,1,1,2,475,9.307732926,10.83559604
1485,43.490063,53.651785,1,2,1,1,2,475,8.240222463,10.16560137
1515,43.161749,53.010243,1,2,1,1,2,475,8.1780156,10.04404604
1545,44.88347,52.014317,1,2,1,1,2,475,8.504236421,9.855344274
1575,49.040799,61.86809,1,2,1,1,2,475,9.291940863,11.72237495
1605,38.209946,56.148355,1,2,1,1,2,475,7.239779242,10.63863568
1635,39.441906,59.280963,1,2,1,1,2,475,7.473203242,11.23218246
1665,36.069378,50.660819,1,2,1,1,2,475,6.834197937,9.598892021
1695,45.771116,57.456512,1,2,1,1,2,475,8.672421979,10.88649701
1725,34.71311,51.49337,1,2,1,1,2,475,6.577220842,9.756638526
1755,45.650849,47.711457,1,2,1,1,2,475,8.649634547,9.040065537
1785,42.190046,48.56642,1,2,1,1,2,475,7.993903453,9.202058526
15,44.113117,55.6183,1,4,2,1,4,471,8.429258025,10.62770064
45,53.659861,54.568757,1,4,2,1,4,471,10.25347662,10.42715102
75,41.753488,44.554928,1,4,2,1,4,471,7.978373503,8.51368051
105,40.781327,47.66954,1,4,2,1,4,471,7.792610255,9.108829299
135,54.708317,58.837057,1,4,2,1,4,471,10.45381854,11.24274975
165,52.201533,52.274034,1,4,2,1,4,471,9.974815223,9.988668917
195,52.834952,59.694679,1,4,2,1,4,471,10.0958507,11.40662656
225,44.975277,43.021317,1,4,2,1,4,471,8.594001975,8.220633822
255,26.476405,39.517905,1,4,2,1,4,471,5.059185669,7.551192038
285,31.888896,41.894077,1,4,2,1,4,471,6.093419618,8.005237643
315,50.57849,53.178002,1,4,2,1,4,471,9.664679618,10.16140166
345,52.886671,55.091479,1,4,2,1,4,471,10.10573331,10.5270342
375,59.899464,61.717967,1,4,2,1,4,471,11.44575745,11.7932421
405,55.673763,62.878722,1,4,2,1,4,471,10.63829866,12.01504242
435,37.889792,39.245997,1,4,2,1,4,471,7.240087643,7.499235096
465,28.383677,35.430876,1,4,2,1,4,471,5.423632548,6.770231083
495,48.881115,59.858294,1,4,2,1,4,471,9.340340446,11.43789057
525,53.28301,55.985694,1,4,2,1,4,471,10.18146688,10.69790331
555,58.132137,61.509771,1,4,2,1,4,471,11.10805166,11.75345943
585,68.117545,63.515603,1,4,2,1,4,471,13.0160914,12.13673943
615,38.078866,53.281642,1,4,2,1,4,471,7.276216433,10.18120548
645,60.827625,65.087948,1,4,2,1,4,471,11.62311306,12.43718752
675,42.685035,53.319154,1,4,2,1,4,471,8.156376115,10.18837338
705,39.37943,56.543976,1,4,2,1,4,471,7.524731847,10.8045814
735,49.558673,57.654816,1,4,2,1,4,471,9.469810127,11.01684382
765,49.678969,53.486679,1,4,2,1,4,471,9.492796624,10.22038452
795,60.016664,62.015645,1,4,2,1,4,471,11.46815236,11.85012325
825,49.244289,57.56599,1,4,2,1,4,471,9.409736752,10.9998707
855,46.278553,64.675652,1,4,2,1,4,471,8.843035605,12.35840484
885,47.553541,56.910973,1,4,2,1,4,471,9.086663885,10.87470822
915,59.750951,54.918345,1,4,2,1,4,471,11.41737917,10.49395127
945,57.15761,67.728143,1,4,2,1,4,471,10.92183631,12.94168338
975,51.994781,58.255707,1,4,2,1,4,471,9.935308471,11.13166376
1005,40.816663,43.85151,1,4,2,1,4,471,7.799362357,8.379269427
1035,36.124784,47.262325,1,4,2,1,4,471,6.902824968,9.031017516
1065,50.322463,61.344344,1,4,2,1,4,471,9.615757261,11.72184917
1095,43.696965,50.006687,1,4,2,1,4,471,8.349738535,9.555417898
1125,37.247361,42.791592,1,4,2,1,4,471,7.117330127,8.176737325
1155,40,43.890952,1,4,2,1,4,471,7.643312102,8.386806115
1185,51.723022,56.728728,1,4,2,1,4,471,9.88338,10.83988433
1215,56.983582,64.624864,1,4,2,1,4,471,10.88858255,12.34870013
1245,40.896386,46.037761,1,4,2,1,4,471,7.814596051,8.797024395
1275,67.931748,62.722195,1,4,2,1,4,471,12.98058879,11.9851328
1305,61.324608,65.983062,1,4,2,1,4,471,11.71807796,12.60822841
1335,44.566363,52.219103,1,4,2,1,4,471,8.515865541,9.978172548
1365,48.507731,55.254057,1,4,2,1,4,471,9.268993185,10.55810006
1395,40.540387,51.767738,1,4,2,1,4,471,7.746570764,9.891924459
1425,46.520801,52.159555,1,4,2,1,4,471,8.889325032,9.966793949
1455,57.894917,64.336668,1,4,2,1,4,471,11.06272299,12.29363083
1485,49.977646,65.255979,1,4,2,1,4,471,9.549868662,12.46929535
1515,59.665736,59.437504,1,4,2,1,4,471,11.40109605,11.35748484
1545,61.465437,63.32223,1,4,2,1,4,471,11.74498796,12.09978917
1575,49.091751,55.207716,1,4,2,1,4,471,9.380589363,10.5492451
1605,41.484937,54.374817,1,4,2,1,4,471,7.927058025,10.39009242
1635,39.217343,50.912094,1,4,2,1,4,471,7.493759809,9.728425605
1665,39.115214,52.8429,1,4,2,1,4,471,7.474244713,10.09736943
1695,45.134622,57.763706,1,4,2,1,4,471,8.624450064,11.03765083
1725,48.928413,59.585733,1,4,2,1,4,471,9.34937828,11.38580885
1755,36.556864,45.935333,1,4,2,1,4,471,6.985388025,8.777452166
1785,37.365699,50.660679,1,4,2,1,4,471,7.139942484,9.680384522
15,45.30671,53.973412,1,4,1,1,4,475,8.584429263,10.22654122
45,45.177428,49.95977,1,4,1,1,4,475,8.559933726,9.466061684
75,58.249464,60.090788,1,4,1,1,4,475,11.03674055,11.38562299
105,43.860395,55.239668,1,4,1,1,4,475,8.310390632,10.46646341
135,36.138622,41.335806,1,4,1,1,4,475,6.847317853,7.832047453
165,42.201896,52.110627,1,4,1,1,4,475,7.996148716,9.873592484
195,39.222959,49.369448,1,4,1,1,4,475,7.431718547,9.3542112
225,45.177428,61.279407,1,4,1,1,4,475,8.559933726,11.61083501
255,44.479335,48.743138,1,4,1,1,4,475,8.427663474,9.235541937
285,41.691452,56.171252,1,4,1,1,4,475,7.899433011,10.64297406
315,44.547506,51.165008,1,4,1,1,4,475,8.440580084,9.694422568
345,62.293618,65.399328,1,4,1,1,4,475,11.80300131,12.39145162
375,57.146123,55.602918,1,4,1,1,4,475,10.82768646,10.53528973
405,48.656495,50.249936,1,4,1,1,4,475,9.219125368,9.521040505
435,57.489129,53.940138,1,4,1,1,4,475,10.89267707,10.22023667
465,54.589376,60.66547,1,4,1,1,4,475,10.34325019,11.49451011
495,50.185231,52.528225,1,4,1,1,4,475,9.508780611,9.952716316
525,48.431625,53.442449,1,4,1,1,4,475,9.176518421,10.12593771
555,37.001422,46.085498,1,4,1,1,4,475,7.010795747,8.731989095
585,45.62309,50.449476,1,4,1,1,4,475,8.644374947,9.558848084
615,53.726011,54.494922,1,4,1,1,4,475,10.17966524,10.32535364
645,48.166378,52.720887,1,4,1,1,4,475,9.126261095,9.989220695
675,52.685644,59.42839,1,4,1,1,4,475,9.982543074,11.260116
705,48.744869,48.133589,1,4,1,1,4,475,9.235869916,9.120048442
735,48.798754,53.098629,1,4,1,1,4,475,9.246079705,10.06079286
765,54.230987,52.54856,1,4,1,1,4,475,10.27534491,9.956569263
795,50.249378,54.851956,1,4,1,1,4,475,9.520934779,10.39300219
825,47.5981,58.216606,1,4,1,1,4,475,9.018587368,11.03051482
855,36.686414,49.886243,1,4,1,1,4,475,6.951110021,9.452130253
885,51.225232,56.937493,1,4,1,1,4,475,9.705833432,10.78815657
915,58.137767,60.663649,1,4,1,1,4,475,11.01557691,11.49416507
945,40.718546,54.874082,1,4,1,1,4,475,7.715092926,10.39719448
975,64.498062,57.205763,1,4,1,1,4,475,12.22068543,10.83898667
1005,40.424243,42.836988,1,4,1,1,4,475,7.659330253,8.116481937
1035,56.09876,54.880003,1,4,1,1,4,475,10.62923874,10.39831636
1065,69.656299,61.788304,1,4,1,1,4,475,13.1980356,11.7072576
1095,50.328918,53.459712,1,4,1,1,4,475,9.536005516,10.12920859
1125,67.720012,63.327979,1,4,1,1,4,475,12.83116017,11.99898549
1155,47.393613,58.581263,1,4,1,1,4,475,8.979842463,11.09960773
1185,56.963323,56.506558,1,4,1,1,4,475,10.79305067,10.70650573
1215,36.235342,41.228121,1,4,1,1,4,475,6.865643747,7.811643979
1245,43.931765,47.888527,1,4,1,1,4,475,8.323913368,9.073615642
1275,59.590165,64.840069,1,4,1,1,4,475,11.29076811,12.28548676
1305,55.354318,62.160458,1,4,1,1,4,475,10.48818657,11.77777099
1335,48.759581,53.999842,1,4,1,1,4,475,9.238657453,10.23154901
1365,51.935775,54.237017,1,4,1,1,4,475,9.840462632,10.27648743
1395,65.1846,60.887778,1,4,1,1,4,475,12.35076632,11.53663162
1425,46.238512,48.737644,1,4,1,1,4,475,8.760981221,9.234500968
1455,40.792156,46.944893,1,4,1,1,4,475,7.729040084,8.894821832
1485,43.930749,59.722757,1,4,1,1,4,475,8.323720863,11.3158908
1515,42.869846,50.588493,1,4,1,1,4,475,8.122707663,9.585188147
1545,56.753854,60.127547,1,4,1,1,4,475,10.75336181,11.39258785
1575,63.694584,66.318244,1,4,1,1,4,475,12.06844749,12.56556202
1605,58.934043,63.458028,1,4,1,1,4,475,11.16645025,12.02362636
1635,61.286553,61.511098,1,4,1,1,4,475,11.61218899,11.65473436
1665,52.830331,55.428207,1,4,1,1,4,475,10.00995745,10.50218659
1695,62.072538,56.58314,1,4,1,1,4,475,11.76111246,10.721016
1725,49.06463,48.321287,1,4,1,1,4,475,9.296456211,9.155612274
1755,38.328426,46.987415,1,4,1,1,4,475,7.262228084,8.902878632
1785,29.966648,45.057726,1,4,1,1,4,475,5.6778912,8.537253347
15,45.122057,52.573848,2,2,2,1,2,472,8.603782055,10.02467441
45,36.642483,54.114486,2,2,2,1,2,472,6.986914131,10.31844013
75,34.557935,53.955051,2,2,2,1,2,472,6.589436758,10.28803939
105,38.181331,55.210331,2,2,2,1,2,472,7.280338538,10.52739362
135,44.264258,45.178254,2,2,2,1,2,472,8.440218686,8.614497585
165,41.275131,56.503284,2,2,2,1,2,472,7.87025803,10.77393127
195,66.341109,60.858526,2,2,2,1,2,472,12.64978773,11.60437996
225,51.070692,51.627311,2,2,2,1,2,472,9.738055678,9.844190657
255,61.63912,60.182789,2,2,2,1,2,472,11.75322203,11.4755318
285,43.030943,52.886544,2,2,2,1,2,472,8.205052691,10.08429864
315,65.192024,70.158624,2,2,2,1,2,472,12.43068254,13.37770373
345,47.600401,48.174699,2,2,2,1,2,472,9.076347648,9.185853623
375,57.676008,60.752837,2,2,2,1,2,472,10.9975439,11.58422739
405,72.92129,65.054247,2,2,2,1,2,472,13.90448326,12.4044115
435,36.385129,52.550325,2,2,2,1,2,472,6.937842394,10.02018909
465,67.119297,56.524067,2,2,2,1,2,472,12.79817104,10.77789413
495,44.044432,48.677552,2,2,2,1,2,472,8.398302712,9.28173661
525,69.491922,74.956064,2,2,2,1,2,472,13.25057835,14.29246983
555,42.941821,50.438526,2,2,2,1,2,472,8.188059089,9.617515551
585,60.123969,63.349317,2,2,2,1,2,472,11.46431612,12.07931892
615,45.963954,52.470844,2,2,2,1,2,472,8.764313263,10.00503381
645,49.244821,50.891565,2,2,2,1,2,472,9.389902309,9.703900106
675,49.948754,63.869352,2,2,2,1,2,472,9.524126822,12.17847814
705,66.933594,71.688618,2,2,2,1,2,472,12.76276157,13.66943987
735,64.6428,65.980577,2,2,2,1,2,472,12.32595763,12.58104222
765,29.683363,44.704518,2,2,2,1,2,472,5.659963284,8.524166568
795,50.667892,52.943415,2,2,2,1,2,472,9.661250593,10.09514269
825,44.88824,47.871793,2,2,2,1,2,472,8.559198305,9.128096123
855,43.081318,44.702674,2,2,2,1,2,472,8.214658093,8.523814958
885,39.812058,47.449185,2,2,2,1,2,472,7.591282246,9.047514089
915,54.147945,53.801984,2,2,2,1,2,472,10.32482002,10.25885288
945,50.089919,52.196666,2,2,2,1,2,472,9.551043877,9.95275411
975,41.58684,50.318112,2,2,2,1,2,472,7.929694068,9.594555254
1005,42.520583,55.29181,2,2,2,1,2,472,8.107738284,10.54292987
1035,62.734122,52.412941,2,2,2,1,2,472,11.96201479,9.993992987
1065,55.532266,58.670341,2,2,2,1,2,472,10.58877953,11.18714129
1095,51.801177,56.427403,2,2,2,1,2,472,9.877343072,10.75946244
1125,57.934748,57.891341,2,2,2,1,2,472,11.04687992,11.03860316
1155,46.010868,54.801538,2,2,2,1,2,472,8.773258729,10.44944581
1185,55.054515,58.417377,2,2,2,1,2,472,10.49768294,11.13890663
1215,32.42607,51.13503,2,2,2,1,2,472,6.182937076,9.750323517
1245,61.166139,60.700244,2,2,2,1,2,472,11.66303498,11.57419907
1275,64.64667,62.244298,2,2,2,1,2,472,12.32669555,11.86861614
1305,51.04175,58.725255,2,2,2,1,2,472,9.732537076,11.19761218
1335,56.638294,60.842164,2,2,2,1,2,472,10.7996747,11.60126008
1365,49.456195,52.548171,2,2,2,1,2,472,9.430206674,10.01977837
1395,52.839379,56.763774,2,2,2,1,2,472,10.07530532,10.82360097
1425,51.478151,56.289831,2,2,2,1,2,472,9.815749131,10.73323049
1455,53.263496,58.236148,2,2,2,1,2,472,10.15617508,11.10435025
1485,45.614733,46.502547,2,2,2,1,2,472,8.697724513,8.867011081
1515,48.04408,44.864306,2,2,2,1,2,472,9.160947458,8.554634619
1545,47.894256,51.316543,2,2,2,1,2,472,9.132379322,9.784934047
1575,33.795113,47.74604,2,2,2,1,2,472,6.443983411,9.104117797
1605,50.990195,47.378835,2,2,2,1,2,472,9.722706674,9.034099894
1635,49.73932,48.046286,2,2,2,1,2,472,9.484192373,9.161368093
1665,29.154759,45.56896,2,2,2,1,2,472,5.559170148,8.68899661
1695,51.400389,47.513699,2,2,2,1,2,472,9.800921631,9.059815487
1725,29.427878,46.995826,2,2,2,1,2,472,5.611247924,8.961068517
1755,46.801985,49.868678,2,2,2,1,2,472,8.924107309,9.508858093
1785,30.463092,47.031004,2,2,2,1,2,472,5.808640424,8.967776186
15,48.896433,59.908658,2,3,2,1,3,483,9.111136584,11.16310398
45,33.371158,43.817329,2,3,2,1,3,483,6.218228199,8.164719689
75,42.438298,46.384925,2,3,2,1,3,483,7.907757391,8.643153727
105,35.355339,50.620019,2,3,2,1,3,483,6.587951366,9.432301677
135,45.790057,48.01538,2,3,2,1,3,483,8.532308758,8.946965217
165,38.647694,45.424162,2,3,2,1,3,483,7.201433665,8.464129565
195,39.824616,46.26523,2,3,2,1,3,483,7.420735901,8.620850311
225,43.75801,48.836577,2,3,2,1,3,483,8.15366646,9.099983292
255,37.873197,51.868614,2,3,2,1,3,483,7.057117453,9.66495913
285,36.124784,50.849709,2,3,2,1,3,483,6.731326211,9.475101056
315,33.24154,49.529393,2,3,2,1,3,483,6.194075776,9.229079441
345,42.18299,48.295326,2,3,2,1,3,483,7.860184472,8.999129068
375,50.774009,46.838861,2,3,2,1,3,483,9.460995466,8.727738075
405,28.421463,44.442001,2,3,2,1,3,483,5.295924783,8.281118199
435,36.777457,44.579095,2,3,2,1,3,483,6.852942298,8.306663665
465,33.105891,40.154294,2,3,2,1,3,483,6.168799565,7.482166584
495,46.615448,50.123102,2,3,2,1,3,483,8.686108323,9.339708447
525,30.284318,46.308862,2,3,2,1,3,483,5.643040621,8.628980497
555,33.183599,47.717985,2,3,2,1,3,483,6.183279317,8.89155
585,45.408332,48.077836,2,3,2,1,3,483,8.461179876,8.958602981
615,41.589938,51.498909,2,3,2,1,3,483,7.749677888,9.59607
645,40.261644,51.660454,2,3,2,1,3,483,7.502169689,9.626171553
675,42.047592,53.790379,2,3,2,1,3,483,7.834955031,10.02305199
705,42.367003,53.120208,2,3,2,1,3,483,7.894472609,9.898175404
735,44.204072,46.685294,2,3,2,1,3,483,8.236783602,8.699123106
765,38.693139,43.750579,2,3,2,1,3,483,7.209901677,8.152281801
795,47.870068,53.568358,2,3,2,1,3,483,8.919888447,9.981681615
825,36.26477,49.72938,2,3,2,1,3,483,6.757410559,9.266344099
855,35.196166,45.013681,2,3,2,1,3,483,6.558291801,8.387642422
885,38.427277,42.483635,2,3,2,1,3,483,7.160362174,7.91620528
915,33.805829,40.930508,2,3,2,1,3,483,6.299222795,7.626802733
945,47.127487,47.878614,2,3,2,1,3,483,8.781519317,8.92148087
975,46.560158,46.322239,2,3,2,1,3,483,8.675805839,8.631473106
1005,44.72136,49.108714,2,3,2,1,3,483,8.333172671,9.15069205
1035,42.529121,43.66115,2,3,2,1,3,483,7.924680932,8.135618012
1065,38.078866,40.562246,2,3,2,1,3,483,7.09544087,7.558182484
1095,50.345901,50.12022,2,3,2,1,3,483,9.381223789,9.339171429
1125,46.764414,44.290375,2,3,2,1,3,483,8.713865963,8.252864907
1155,33.143082,41.132376,2,3,2,1,3,483,6.175729565,7.664417888
1185,46.451882,46.979771,2,3,2,1,3,483,8.655630186,8.753994596
1215,34.839532,48.637048,2,3,2,1,3,483,6.491838261,9.062803975
1245,34.63638,45.174341,2,3,2,1,3,483,6.453983851,8.417579068
1275,36.684247,46.50562,2,3,2,1,3,483,6.835573975,8.665643478
1305,33.949323,50.619962,2,3,2,1,3,483,6.325960807,9.432291056
1335,33.27465,44.078965,2,3,2,1,3,483,6.200245342,8.213471739
1365,33.22804,43.824788,2,3,2,1,3,483,6.191560248,8.166109565
1395,28.797083,44.367188,2,3,2,1,3,483,5.365916087,8.267177888
1425,32.310989,47.18946,2,3,2,1,3,483,6.02068118,8.793067081
1455,27.875483,39.934341,2,3,2,1,3,483,5.194189379,7.441181553
1485,30.197879,36.782894,2,3,2,1,3,483,5.626933975,6.853955404
1515,33.015148,39.673971,2,3,2,1,3,483,6.151890932,7.392665404
1545,28.856413,39.580122,2,3,2,1,3,483,5.376971366,7.375178012
1575,35.341194,39.161855,2,3,2,1,3,483,6.585315652,7.297240062
1605,36.455793,42.402788,2,3,2,1,3,483,6.793004907,7.901140621
1635,43.058397,45.895161,2,3,2,1,3,483,8.023303789,8.551893354
1665,43.305055,49.34863,2,3,2,1,3,483,8.069264907,9.195396894
1695,47.789197,51.660333,2,3,2,1,3,483,8.904819317,9.626149006
1725,49.770541,51.362346,2,3,2,1,3,483,9.274013851,9.570623478
1755,52.207197,48.331474,2,3,2,1,3,483,9.72804913,9.00586472
1785,48.811072,46.078974,2,3,2,1,3,483,9.095230807,8.586144224
15,37,55.591132,2,3,1,1,3,477,6.981132075,10.48889283
45,46.849441,53.019155,2,3,1,1,3,477,8.83951717,10.00361415
75,23.27033,43.692748,2,3,1,1,3,477,4.390628302,8.243914717
105,32.307736,48.466398,2,3,1,1,3,477,6.095799245,9.144603396
135,26.009524,31.239491,2,3,1,1,3,477,4.907457358,5.894243585
165,34.819726,48.9449,2,3,1,1,3,477,6.569759623,9.234886792
195,40.385026,43.215447,2,3,1,1,3,477,7.619816226,8.153857925
225,35,45.085471,2,3,1,1,3,477,6.603773585,8.506692642
255,24.65105,38.509974,2,3,1,1,3,477,4.651141509,7.26603283
285,32.136216,45.626472,2,3,1,1,3,477,6.063436981,8.608768302
315,38.948684,48.928865,2,3,1,1,3,477,7.348808302,9.231861321
345,32.351246,30.578683,2,3,1,1,3,477,6.104008679,5.76956283
375,23.334524,27.3641,2,3,1,1,3,477,4.402740377,5.163037736
405,27.036103,44.610159,2,3,1,1,3,477,5.101151509,8.417011132
435,38.974095,48.290176,2,3,1,1,3,477,7.35360283,9.111353962
465,32.13443,53.277786,2,3,1,1,3,477,6.0631,10.05241245
495,23.68034,32.275612,2,3,1,1,3,477,4.467988679,6.089738113
525,34.365681,34.326424,2,3,1,1,3,477,6.484090755,6.476683774
555,38.385778,54.473668,2,3,1,1,3,477,7.242599623,10.27805057
585,32.893768,42.013912,2,3,1,1,3,477,6.206371321,7.927153208
615,21.78251,49.036357,2,3,1,1,3,477,4.109907547,9.25214283
645,25.455844,47.253683,2,3,1,1,3,477,4.802989434,8.915789245
675,30.827406,50.473968,2,3,1,1,3,477,5.816491698,9.523390189
705,25.038407,34.75129,2,3,1,1,3,477,4.724227736,6.55684717
735,26.76971,35.820022,2,3,1,1,3,477,5.050888679,6.758494717
765,31.603631,37.482007,2,3,1,1,3,477,5.962949245,7.072076792
795,53.141321,53.796218,2,3,1,1,3,477,10.02666434,10.15022981
825,41.335595,45.715647,2,3,1,1,3,477,7.799168868,8.625593774
855,25.553865,43.218102,2,3,1,1,3,477,4.821483962,8.154358868
885,21.540659,37.512793,2,3,1,1,3,477,4.064275283,7.077885472
915,32.557641,44.429606,2,3,1,1,3,477,6.142951132,8.382944528
945,40.576256,49.527649,2,3,1,1,3,477,7.655897358,9.344839434
975,30.232433,50.155563,2,3,1,1,3,477,5.704232642,9.463313774
1005,39.02096,57.500274,2,3,1,1,3,477,7.362445283,10.8491083
1035,32.437688,51.06496,2,3,1,1,3,477,6.120318491,9.634898113
1065,32.062439,53.358701,2,3,1,1,3,477,6.049516792,10.06767943
1095,49.947274,57.059224,2,3,1,1,3,477,9.424013962,10.76589132
1125,47.624689,58.569029,2,3,1,1,3,477,8.985790377,11.05076019
1155,44.300229,56.813177,2,3,1,1,3,477,8.358533774,10.71946736
1185,42.524414,52.302,2,3,1,1,3,477,8.02347434,9.868301887
1215,41.491103,56.819872,2,3,1,1,3,477,7.82851,10.72073057
1245,37.854986,50.62487,2,3,1,1,3,477,7.142450189,9.551862264
1275,39.962482,53.140045,2,3,1,1,3,477,7.540090943,10.02642358
1305,40.496913,47.993502,2,3,1,1,3,477,7.640926981,9.055377736
1335,40.496913,44.138725,2,3,1,1,3,477,7.640926981,8.328061321
1365,40.496913,57.592739,2,3,1,1,3,477,7.640926981,10.86655453
1395,38.702886,49.663844,2,3,1,1,3,477,7.302431321,9.370536604
1425,38.702886,43.936513,2,3,1,1,3,477,7.302431321,8.289908113
1455,38.052951,55.210588,2,3,1,1,3,477,7.179802075,10.41709208
1485,40.496913,45.140637,2,3,1,1,3,477,7.640926981,8.517101321
1515,33.829103,42.478283,2,3,1,1,3,477,6.382849623,8.014770377
1545,25.317978,32.959357,2,3,1,1,3,477,4.776976981,6.218746604
1575,37.336309,49.80355,2,3,1,1,3,477,7.044586604,9.396896226
1605,37.428673,50.775664,2,3,1,1,3,477,7.062013774,9.580313962
1635,35.637031,52.899357,2,3,1,1,3,477,6.723968113,9.981010755
1665,36.010035,40.304407,2,3,1,1,3,477,6.794346226,7.604605094
1695,36.624938,51.605048,2,3,1,1,3,477,6.91036566,9.736801509
1725,24.698178,33.824003,2,3,1,1,3,477,4.660033585,6.381887358
1755,34.041778,34.77487,2,3,1,1,3,477,6.422976981,6.561296226
1785,33.959129,36.171556,2,3,1,1,3,477,6.40738283,6.824821887
15,34.208085,47.22231,2,4,2,1,4,469,6.564451279,9.061850533
45,34.399632,56.241137,2,4,2,1,4,469,6.601208699,10.79254228
75,38.004442,48.54011,2,4,2,1,4,469,7.292963284,9.314733262
105,31.096586,38.753106,2,4,2,1,4,469,5.967361919,7.436630149
135,48.78786,50.005196,2,4,2,1,4,469,9.362275906,9.595879829
165,50.487622,44.550654,2,4,2,1,4,469,9.688456247,8.549166013
195,51.553966,53.15678,2,4,2,1,4,469,9.89308516,10.20066141
